userid,440234743,971880107,345417623,446310786,671027360,60976845,044021145X,60938455,446672211,142000205,385504209,385505833,044022165X,671510053,345443284,60928336,671003755,380789019,385335482,446606812,60930535,345361792,60934417,375700757,375707972,553572997,385486804,440236673,446610038,067976402X,449212602,451524934,345342968,385484518,345337662,446605239,590353403,684874350,312305060,679746048,1558743669,440221471,439064872,60959037,014028009X,452282829,385722206,446608955,440241073,804114986,439136369,439139600,449005615,440225701,804106304,316769487,786868716,452282152,60987103,044023722X,142001740,316666343,375726403,671021001,805063897,842329129,60915544,312195516,312278586,156027321,345313860,61009059,446364193,140293248,316776963,440211727,743237188,380789035,440206154,345370775,1400034779,767902521,743418174,375725784,345339703,440226430,440224764,385492081,316569321,059035342X,812550706,345353145,440214041,60392452,312291639,375706771,60502258,345339681,068484477X,440213525,439136350,316096199,044651652X,316284955,375727345,312924585,684872153,316601950,439139597,439064864,043935806X,440220602,671001795,440222656
11676,0.19102940613755431,0.14718659526257627,0.0,0.23136497244373005,0.18275949104502212,0.21333613850050379,0.2291765631624263,0.0,0.0,0.200095807822241,0.17511853923892254,0.19931937523692558,0.09893322979615528,0.13474791710603254,0.18142498531579926,0.1969823108180805,0.17343297136206914,0.2176382753719987,0.0,0.1746695016483375,0.23360957525126713,0.0,0.14838275649279778,0.20840891393677724,0.1583449217963578,0.20476757651872932,0.17944179317285988,0.12641649630077675,0.0,0.0,0.0,0.22171445431324663,0.1796456710223822,0.0874275910907281,0.3012226793721714,0.16506294109058764,0.34640414495116123,0.19678472907149758,0.17313756357667415,0.24260162578131067,0.0,0.13866727310863497,0.2702181137995021,0.26233914075424564,0.2867802853609907,0.0,0.314496702955968,0.2592269528626041,0.18127179914407002,0.21478216278304807,0.19407503891535494,0.0,0.0,0.20239877685405008,0.10638589478056983,0.28002992005770794,0.2343058531813165,0.14796577680834955,0.2638819898696825,0.19532316528450488,0.24885783722696997,0.18323240896689502,0.2766891824305905,0.19408821015318933,0.21144448365560997,0.13388895028974654,0.21019078723399678,0.0,0.12335736869778233,0.19339460274140985,0.23821505024616582,0.23000642179689956,0.16943552546800889,0.2197351846947839,0.18135633338758966,0.19607813702306354,0.12998483420013862,0.2563715469173777,0.20619371925209498,0.1359233075823816,0.2917263024520202,0.2142029211705489,0.1669215630947142,0.21042413890653697,0.24903547494194514,0.1378589098589723,0.23520310355662347,0.14300193526789312,0.0,0.0,0.14528188419472549,0.22023060426317972,0.24042291224327475,0.21763543776235997,0.12209021574772846,0.1549093163849744,0.15080694167858114,0.20706590448343903,0.2404100428753653,0.24461374841526307,0.2287776359247374,0.0,0.21520035848735367,0.2382210127960924,0.12538650645849564,0.17717598322129222,0.18809693698428992,0.23010860471801678,0.18398394806424506,0.0,0.2168405563251844,0.15631389748500055,0.0,0.13296980560776223
16795,0.03656588355807836,0.029927958041075824,0.02965655017135518,0.08061944096321463,0.03945064821833784,0.05232509206609737,0.0676836257858256,0.025753198600047125,0.048731451573467394,0.0658358913225633,0.0,0.05197403122227407,0.03162683475044854,0.03610881518703791,0.05994576441367787,0.049328193285134415,0.07000550557527559,0.0457015541487765,0.08164586121618778,0.06971392279942763,0.04224850588653438,0.06379614020851462,0.03780140812650168,0.056178142379993946,0.048191880305396645,0.04275101571917114,0.03499003944655094,0.025920664489399052,0.026738190660738462,0.047421119190325864,0.05809524801935669,0.058248958933573715,0.045012534337273986,0.02477873866207446,0.0741486406124837,0.0,0.041953961655863965,0.04504106749974779,0.04726059994222973,0.05398866634431888,0.0,0.03168474576389391,0.04624650576618159,0.05276732771690078,0.09402167354270717,0.04453781068628419,0.06461658932852478,0.05284294610551686,0.04784078174908751,0.045492786653858024,0.04452121619099709,0.050509426929156095,0.04021554068144112,0.043972141670687394,0.029990780880266205,0.07884565728879414,0.04851167466385676,0.049337210917736955,0.0613804152704654,0.04859487165437285,0.0,0.0,0.06040421961690322,0.0,0.052829582662517444,0.036528850836504034,0.05710024889615025,0.06377228044453992,0.04409795619998051,0.0490623935986283,0.04805260034260532,0.07128132894426088,0.03726183098838879,0.05778565920847213,0.039167651271944055,0.0419565045878512,0.032755376450299654,0.05867426664176435,0.04678246801765337,0.030837627981829308,0.06631510785043952,0.04555305369156375,0.04095615407054166,0.04691443668960799,0.06643795311654771,0.026850469561612734,0.05359718966355736,0.03294518028964999,0.0901762392468879,0.04504513480755496,0.032282563306972815,0.05384209991287736,0.08459272536316913,0.03999726460898851,0.04364497267836332,0.04751094774820476,0.04840811928520019,0.03890951242422008,0.06349422434241354,0.05142716821401554,0.03421957484284639,0.08098390633316228,0.04718707366202169,0.05819529557828009,0.04493704290431377,0.02845056729132268,0.050374324008689866,0.06813639648931741,0.0334435407795697,0.055241233402995776,0.10720108453073801,0.038163573318759164,0.045154999772552634,0.03986378057221097
22625,0.16472572726552984,0.1325843105649237,0.1403177702146424,0.16347823435712588,0.16948020549163867,0.19905376895766239,0.22154806972810553,0.13230408646227393,0.1356661969308045,0.1982744939856344,0.15091706166397842,0.18338450965611056,0.10900462179105691,0.12318667299786924,0.0,0.16519221531776945,0.13878303473231762,0.17901344163132002,0.24869677814576732,0.17508737239106786,0.1710548467044284,0.18340487241616002,0.13907762246643093,0.2020311563137453,0.1381827901199858,0.17488433120237593,0.1652089235363582,0.1294237979414747,0.10230972558244109,0.0,0.1766824888153838,0.18326727613103805,0.17030465511496126,0.0,0.22870709067197095,0.17064104639277808,0.36948293057465015,0.18293942565519064,0.13825669357584272,0.21012888015603917,0.012000929327870648,0.11005459810515293,0.2728726345493047,0.23467965823552123,0.24893776710505616,0.15807894413701332,0.2677684789952468,0.21287300766181524,0.16692869883182176,0.1229830624136653,0.2258166040718634,0.24293945237685938,0.17025857771865857,0.19300713750206538,0.08087249714519626,0.0,0.21795084708122184,0.12192747924546017,0.19722818407171608,0.1645921027679557,0.23501394199766185,0.0,0.22682912761325344,0.11560586815114404,0.16708738536982254,0.15421951953794344,0.13607123206666458,0.21789339900673008,0.11174711977125557,0.1636719443548029,0.1898818529244083,0.23603671728204229,0.13592893533889858,0.20911985065769723,0.13869512812772308,0.1653287541740161,0.12590037241433472,0.1943791360980721,0.18628605168564208,0.10556228384683874,0.22704570996334578,0.16616596889141813,0.1613756816478784,0.20882023696077973,0.2116317652970685,0.11518981677222465,0.2247713500476605,0.10090863711798506,0.23648380409531244,0.0,0.11689512559903308,0.2158081387573846,0.2323767497503167,0.12236963434999527,0.11059922975079733,0.0,0.1204785323477223,0.0,0.21623727126597067,0.2367879680410261,0.2202576205508078,0.20622372919951604,0.18608876697405216,0.16046477029230366,0.15045821609982413,0.1351890945363472,0.15914074939284664,0.0,0.1611485621816274,0.0,0.0,0.12798438445797153,0.12107544409193029,0.1414791693340229
35859,0.20927212797540418,0.14523573268436635,0.11531384653636788,0.17907265774760694,0.13898065998428444,0.19861385174893115,0.0,0.10329372214502337,0.12145275573178423,0.15373615694810877,0.16685731196653839,0.1712992093020052,0.10911149281881595,0.14556531094260353,0.15779643038566019,0.17708309323954896,0.16043942477332993,0.17723121289890903,0.18695927170800258,0.1306434519179075,0.16055047985788973,0.21669913552114148,0.1327975953899652,0.20697134530661546,0.17094456386221302,0.15714458414873125,0.19572335011840125,0.10211142470668058,0.09440499543582594,0.1644889613330806,0.18381627323246827,0.17967206148275858,0.0,0.09395970536866138,0.23084462478801612,0.17955103018040428,0.433278183094974,0.19350190047738408,0.12202846645191914,0.20022065287430724,0.0,0.13708587379580142,0.20142237248748396,0.20353593739145073,0.2276431392113179,0.16036225596159684,0.2239132745780871,0.21835699426642485,0.17140792036769253,0.11509909763635373,0.180825637681672,0.2090673709146119,0.18680279825811685,0.20234738799982893,0.08388702755104242,0.24778585466235822,0.18980511936209568,0.12268501835726518,0.19541005091519775,0.18446643818518346,0.20930443448319414,0.1480975425970899,0.22306537120761888,0.11713018424190964,0.14321772368848526,0.13048968340129966,0.1268545223474623,0.0,0.12694312636019153,0.1603865001671585,0.18768607227650408,0.0,0.1253814929698326,0.18146874317446962,0.1411546273515659,0.1786801975221193,0.13085144362354215,0.19254348456170053,0.2010027865468379,0.1006497143832584,0.22857995524440516,0.21376891197918416,0.14049639790229204,0.19789468763726883,0.20347085418695438,0.12739796211099008,0.28355142461631533,0.1018875573451789,0.19465018550404684,0.0,0.08580516268666387,0.17378844582115535,0.18315987770293668,0.1191666089850686,0.12563913974995128,0.14948798077742015,0.11440834781720778,0.19605781577128156,0.0,0.2885761432059119,0.22868252423332777,0.1987988966861444,0.1872084831534417,0.1840632711811029,0.09998308652344094,0.1495332087731962,0.20365852277595523,0.16931559114964922,0.1434350256896643,0.23008962447789116,0.20944796544177105,0.1514250883364113,0.14732952608200772,0.13527540863440443
95359,0.16287110072304425,0.1284802462219382,0.15583640820665048,0.0,0.12348875831847811,0.1872534807751047,0.1891027009686643,0.13869532318688765,0.14304335115452824,0.1693018351745711,0.1666885341217904,0.17495216295805333,0.09943083502074843,0.09427091678155194,0.14611761265778045,0.15565670877262147,0.15238407028915707,0.2159409802080304,0.16173517987679906,0.11993385320032371,0.20777136701752283,0.0,0.13370487907663864,0.17677524004618445,0.13423764490281287,0.17773929709776787,0.0,0.11868314550650105,0.10475795975087433,0.2011452852303465,0.0,0.21130054419473313,0.1584168218969558,0.074917031226512,0.2588579951223686,0.15106720331522355,0.21322232910304964,0.19417407422053937,0.0,0.1705945632919255,0.014300552160929608,0.10644976265881131,0.18774988790899627,0.21559897764791058,0.23348846128175013,0.18892962623421575,0.2781905780272511,0.2158347965994338,0.143795295361728,0.19726607855366105,0.14987042198425968,0.18778256233209223,0.2196717873606418,0.17741097511015502,0.08251057783198441,0.2154600069151152,0.21079243488031948,0.12917832562478945,0.2885291562233704,0.14857721007322106,0.2103271388180318,0.12673029877539224,0.21332582726672786,0.18129838777283477,0.16859031420533668,0.12627406854072787,0.22304853576424624,0.22156380750929383,0.12021038581753038,0.16953886831739118,0.19494147576156684,0.15472532597538302,0.13953995827938737,0.1878905607373693,0.17686595972808086,0.15795652445068317,0.09182054186786415,0.28008052212345363,0.1461577400055695,0.12891828573211453,0.2485962686092204,0.1865194055089583,0.12297906919490462,0.17823870525780808,0.20958748748139674,0.11741793737586839,0.19315206338782714,0.0,0.17673673470442783,0.2249625004585474,0.13794459823113098,0.1559390349856428,0.1590485727542871,0.0,0.118975559340411,0.11337053715598897,0.14252334670222347,0.16256118009297515,0.20808564819768866,0.1736354098185926,0.20363816560137593,0.2087203525989458,0.18841494375758966,0.20280224164866803,0.10611043039577292,0.14214288880625753,0.1540141388149921,0.0,0.15070240271042049,0.16595525653431561,0.0,0.11178998346310302,0.16950863877234024,0.08699942389503558
104636,0.19074565791126383,0.12796086098828807,0.13244974303079643,0.14787190944965642,0.1369431236206363,0.1580154095360192,0.0,0.08768303726425199,0.0,0.11319702928242761,0.12348442282473586,0.18146446700930777,0.12166663201433585,0.11247484641547292,0.13006300097441917,0.14091437628301123,0.09727254504706152,0.12518426082673176,0.16748218160034653,0.11620943586379687,0.1459061699288178,0.1925518959277906,0.11578393728613244,0.18791010378571052,0.18195780768621272,0.17551773823158331,0.1700456063857807,0.11747878539030565,0.0,0.1273888272748417,0.14151772731400417,0.147832393952062,0.11775525171687203,0.07596064379354615,0.187519339626654,0.15593151123735743,0.479841058542476,0.16717810502543495,0.12319142322980228,0.16719319557277318,0.0,0.13865885156926747,0.0,0.18834519001016103,0.227338824998216,0.14272086998593983,0.2369861229080631,0.24270993392183918,0.17821743214297767,0.11961074296069986,0.0,0.0,0.1404075905631766,0.19253736880322,0.11130668040598504,0.2129988131190932,0.16134552429750496,0.12668020165570731,0.16839450971547867,0.1689629000497634,0.14811189329880053,0.1305419430810856,0.17274110058906963,0.10334898549916806,0.11270243677368924,0.10909528859482737,0.12251490571111592,0.18829903773571138,0.08864564320959786,0.15230856126941902,0.17264773511440737,0.14791622978123084,0.1252141252898452,0.1404374449061149,0.1290918771072932,0.0,0.11381043608643247,0.1519127839187583,0.206675837724388,0.11748956707393873,0.2100912583811975,0.20157456854076805,0.11903292659171053,0.15568161491659235,0.15617755337061498,0.0,0.2568995031278315,0.08112543258789338,0.14258627453369582,0.0,0.11257359672403681,0.1905144105904214,0.1889790838256047,0.10270388162969017,0.0877350564364829,0.1110237241552313,0.0888813444564488,0.15485816832956778,0.1508167804317277,0.25839999370504524,0.33083918915558447,0.13673680984955733,0.19932274217190452,0.13517424133684317,0.08749376533746238,0.1435528066425469,0.15287808436551276,0.12930766263636612,0.18726292505550168,0.2648890258624871,0.31932773542523424,0.15151830960130017,0.11438906166698386,0.1267478522286836
110912,0.1722538253013486,0.1250918795044975,0.150685853648713,0.2288421135829314,0.17556512489290943,0.1998683360447598,0.20921889360577267,0.17732549416631796,0.12735272751555418,0.18964409296813112,0.16162282061121666,0.2091256405308839,0.0841779631533295,0.1137234878652398,0.12470337830339197,0.14950980231437846,0.2069761264209661,0.23481136980786851,0.17886251186693647,0.14719622393192056,0.22788061033902682,0.0,0.15529355578661058,0.18619798487683226,0.1651555157821541,0.18491107958436118,0.1410341275276908,0.12550167730396575,0.11552005860165612,0.21695404575726596,0.24587278801051898,0.2395642078970377,0.1583591070705716,0.0,0.2851562197857734,0.16523828839607207,0.26446106212361337,0.20218130385874208,0.17468541902173462,0.2524567347888838,0.0,0.11683549951311642,0.22846783990194303,0.26301479089716195,0.0,0.2009892652381279,0.0,0.2466997400905751,0.16683379496842832,0.0,0.17162707557301143,0.2723634603966046,0.21896906944394184,0.19699727546575574,0.14032685304529888,0.2735087916051267,0.0,0.12731448169780624,0.29220254791667793,0.18574466958424604,0.2303005511006636,0.10594060251461986,0.2729997665453897,0.18150820532347986,0.17936649200437702,0.13812487749800675,0.23098846196028683,0.23726577082681058,0.08134617670186861,0.16354557569532335,0.21973720915054365,0.13384863667509098,0.172219803152742,0.21561670063065033,0.15595647213499894,0.16147762307318292,0.13411300995474632,0.28880095380882986,0.18661511203275746,0.1391430711910329,0.0,0.20282456874643884,0.14211821465927071,0.21954227940730525,0.21194329714973492,0.0,0.22703137339784252,0.12597929158356275,0.16862880676699815,0.26785286526865215,0.14915142296403472,0.20923780535489417,0.16637006418880046,0.0,0.0805105715907065,0.1065710902033379,0.14764248413419334,0.19823450988870017,0.0,0.2374702175321608,0.22965474844825162,0.16112992053773018,0.19634452886165885,0.18363396780527205,0.10844839737448997,0.13483241682645328,0.1417263058717335,0.18176514880046035,0.0,0.0,0.20513370410329795,0.13865959900430547,0.19197324178126296,0.12434854457582399
204864,0.21440226383385716,0.15231264634653094,0.13437637649512718,0.23733633287055939,0.1735660782794821,0.2026124379345303,0.23993399224045686,0.15274124928859314,0.1251013439516661,0.2027308435091661,0.15694017461929996,0.1900515653458176,0.08757890004190406,0.16301364482660524,0.1251758259809891,0.17598729890856132,0.15992682018437118,0.20613091831977579,0.17808016444172783,0.14777864268602464,0.18852029369784604,0.22581948309998628,0.16511187863516108,0.0,0.1332200421803639,0.20656291331121254,0.18002471368126594,0.13591819577545963,0.11833843391864997,0.0,0.0,0.20687462925862946,0.17304099286254043,0.12796055525522373,0.29110248790054083,0.16737643443161965,0.23278107577087037,0.0,0.1642159131403968,0.22499129504598894,0.0,0.158760157351302,0.174946866512363,0.23091583411099467,0.2296958076124084,0.1744841655178646,0.31396974826695634,0.22351560762779749,0.1776958245228423,0.1773145757829334,0.1517618212726233,0.19539321595328468,0.22633702876648004,0.17870517837603428,0.11517760363713966,0.0,0.22505102060913582,0.13177868336962578,0.25522016789117646,0.20377652727689916,0.22901411703525584,0.1243391124685026,0.2578968823272171,0.16890207128979093,0.17017187944843767,0.14989579699967337,0.2259125917300617,0.0,0.08044630932391936,0.0,0.2280537668675512,0.15709604511865194,0.1740495311959594,0.20755831673835304,0.17213045091574822,0.1955941288561998,0.11488726262999575,0.0,0.0,0.12150867783751323,0.2815194798238168,0.20695649152813295,0.13980465903025438,0.2389075824473659,0.21335534412314,0.11833443244131679,0.24340357969196544,0.14062275051081147,0.18239799372715354,0.24243495539131465,0.0,0.1855320247335535,0.17316204910156321,0.2091733618828124,0.07961994784055722,0.12517568847817043,0.15563785162469423,0.21490219969966293,0.21608212107689767,0.2361635174212515,0.20545959465608724,0.15774215422691198,0.17744197271995849,0.17421749422368138,0.1399713060443821,0.17757320196259294,0.2721180299523704,0.16783241901559012,0.1695976473390342,0.2054153556367634,0.17536842959629295,0.13661234271487832,0.17561938245310504,0.11955766663071589
271448,0.1560996930860046,0.13363222651107684,0.09345469243315413,0.13594973442630254,0.10677205872067738,0.2084072267167599,0.2245675143741399,0.08048138810549316,0.0,0.1767219043527909,0.11522249964106238,0.1724348777957203,0.08866152664191845,0.11980269175613438,0.15594580142760517,0.0,0.0975435251889067,0.15126458114239824,0.21483375011274697,0.17988833598020285,0.14957446776004546,0.17943027372156284,0.11317357285687692,0.17763788110473425,0.14382567473679728,0.146393302686792,0.16819824971886002,0.10163117364343204,0.11993943364400868,0.1296660094823494,0.14750633747141267,0.14692499237456763,0.11018414016877591,0.06653760193020464,0.19597629276623366,0.139592678262641,0.2195696451414627,0.1272317252876448,0.14118060662918308,0.19296115228045438,0.01428237347055338,0.1007380550562867,0.19079109137958153,0.21558518567902912,0.22173516897079967,0.0,0.20266067452822564,0.19237140628450158,0.15538605112176854,0.1253924661750131,0.20809387509939473,0.0,0.12990061504041003,0.13743590527235353,0.13429959458491025,0.2089567949138689,0.13574480535479572,0.14521563514469585,0.141814268118633,0.0,0.23269596266616005,0.0,0.18866787256870318,0.10027271910543831,0.13199944676615066,0.1008074322643143,0.09736418773623969,0.22914863466731916,0.4603137806646098,0.15109091948694564,0.12978352959662892,0.20749628019734737,0.12487900272239301,0.15692168439306106,0.12156357264495773,0.14270794870910525,0.0,0.13220561817911208,0.1690499144289754,0.10217376328330956,0.1865090855609215,0.1720785970039066,0.1405446461665845,0.15889818261225616,0.13618658756398547,0.12329101826454822,0.18559280435442935,0.09060681491562377,0.24606054909322295,0.22056320816552885,0.07779374628861412,0.1382249576431683,0.23697726623322304,0.11833843408348459,0.0,0.14083149198385134,0.07841033645418014,0.139513962958474,0.17327931286328482,0.16967276619561644,0.20211348017510708,0.1850744921971346,0.15667811349359526,0.14603652654295698,0.15994727416514207,0.14788687650557306,0.17911575209258898,0.1629212536191938,0.1554786867747139,0.19553832235944935,0.0,0.12734089317190028,0.08791094125860542,0.1371511578265688
